ticker,date,open,high,low,close
YDKG,2025-09-19,4.59,4.72,3.08,3.43
YDKG,2025-09-22,3.08,3.49,2.905,3.39
YDKG,2025-09-23,3.24,3.39,3.2,3.32
YDKG,2025-09-24,3.14,3.39,3.0,3.36
YDKG,2025-09-25,3.21,3.4895,3.21,3.35
YDKG,2025-09-26,3.28,3.62,3.2554,3.34
YDKG,2025-09-29,3.34,3.83,3.34,3.72
YDKG,2025-09-30,3.69,3.9,3.31,3.46
YDKG,2025-10-01,3.4,3.575,3.4,3.47
YDKG,2025-10-02,3.4,3.63,3.4,3.47
YDKG,2025-10-03,3.48,3.6064,3.395,3.4114
YDKG,2025-10-06,3.45,3.5755,3.3266,3.52
YDKG,2025-10-07,3.6,3.62,2.801,3.15
YDKG,2025-10-08,3.04,3.78,3.0001,3.59
YDKG,2025-10-09,3.52,3.57,3.22,3.28
YDKG,2025-10-10,3.33,3.41,2.25,2.49
YDKG,2025-10-13,2.41,2.41,1.7,1.7
YDKG,2025-10-14,1.68,2.11,1.23,1.39
YDKG,2025-10-15,1.0,1.0,0.18,0.1906
YDKG,2025-10-16,0.1687,0.174,0.0731,0.0958
YDKG,2025-10-17,0.0752,0.0841,0.047,0.057
YDKG,2025-10-20,0.05,0.052,0.04,0.0443
YDKG,2025-10-21,0.0595,0.0675,0.0506,0.0567
YDKG,2025-10-22,0.0655,0.0726,0.0562,0.068
YDKG,2025-10-23,0.0763,0.08869,0.06555,0.0718
YDKG,2025-10-24,0.065,0.0652,0.0523,0.061
YDKG,2025-10-27,0.0661,0.08019,0.0636,0.0651
YDKG,2025-10-28,0.0638,0.065,0.0566,0.0586
YDKG,2025-10-29,0.0515,0.0572,0.05,0.052599
YDKG,2025-10-30,0.0481,0.05,0.0442,0.0459
YDKG,2025-10-31,0.061,0.0643,0.0521,0.0563
YDKG,2025-11-03,0.0611,0.062,0.055,0.0559
YDKG,2025-11-04,0.0513,0.06549,0.049,0.054
YDKG,2025-11-05,0.0527,0.0536,0.0455,0.051
YDKG,2025-11-06,0.0515,0.054,0.0491,0.051
YDKG,2025-11-07,0.05,0.0512,0.042,0.0502
YDKG,2025-11-10,0.0366,0.0381,0.0289,0.0323
YDKG,2025-11-11,0.0264,0.0284,0.025,0.0259
YDKG,2025-11-12,0.0246,0.0258,0.0218,0.0244
YDKG,2025-11-13,0.0214,0.03519,0.02,0.0201
YDKG,2025-11-14,2.1,2.24,1.65,1.7
YDKG,2025-11-17,1.56,1.59,1.37,1.48
YDKG,2025-11-18,1.4,1.465,1.28,1.37
YDKG,2025-11-19,1.35,1.6002,1.25,1.45
YDKG,2025-11-20,1.43,1.91,1.43,1.44
YDKG,2025-11-21,1.375,1.3899,1.28,1.28
YDKG,2025-11-24,1.33,1.4,1.2947,1.355
YDKG,2025-11-25,1.34,1.3793,1.3,1.33
YDKG,2025-11-26,1.36,1.5699,1.34,1.3544
YDKG,2025-11-28,1.44,1.62,1.35,1.42
YDKG,2025-12-01,1.37,1.86,1.31,1.79
YDKG,2025-12-02,1.9,2.5,0.99,1.3
YDKG,2025-12-03,1.3,1.34,1.11,1.21
YDKG,2025-12-04,1.24,1.3,1.1995,1.25
YDKG,2025-12-05,1.27,1.27,1.05,1.14
YDKG,2025-12-08,1.15,1.29,1.15,1.2299
YDKG,2025-12-09,1.19,1.23,1.1,1.14
YDKG,2025-12-10,1.13,1.1451,1.02,1.047
YDKG,2025-12-11,1.02,1.12,1.02,1.1
YDKG,2025-12-12,1.09,1.0919,0.95,0.9526
