ticker,date,open,high,low,close
BGL,2025-06-26,20.0,30.0,17.0,20.11
BGL,2025-06-27,77.65,114.99,50.0,58.7
BGL,2025-06-30,44.1,52.54,36.0,41.91
BGL,2025-07-01,44.3,75.0,39.87,71.95
BGL,2025-07-02,72.1,166.5,72.1,133.0
BGL,2025-07-03,123.04,161.0,95.0001,107.64
BGL,2025-07-07,73.38,75.01,40.13,74.67
BGL,2025-07-08,66.01,66.01,49.0299,54.4
BGL,2025-07-09,48.0,48.0,32.0,37.29
BGL,2025-07-10,37.5,37.5,29.0,30.89
BGL,2025-07-11,21.43,21.43,20.61,21.43
BGL,2025-07-14,18.5,33.81,18.144,27.85
BGL,2025-07-15,28.51,28.51,19.4999,20.49
BGL,2025-07-16,20.68,20.75,18.57,19.29
BGL,2025-07-17,19.7,20.74,18.5,19.0
BGL,2025-07-18,18.68,19.3,16.35,16.64
BGL,2025-07-21,16.6,17.0,14.5,15.15
BGL,2025-07-22,14.9,20.445,14.56,19.83
BGL,2025-07-23,19.75,20.7499,17.02,19.18
BGL,2025-07-24,19.52,21.58,18.0,18.53
BGL,2025-07-25,18.41,18.9,17.51,17.69
BGL,2025-07-28,17.25,18.21,14.685,14.75
BGL,2025-07-29,14.78,15.35,13.9,14.75
BGL,2025-07-30,14.44,15.0,13.01,13.26
BGL,2025-07-31,13.36,14.037,12.655,13.2
BGL,2025-08-01,13.01,13.49,12.15,12.725
BGL,2025-08-04,12.15,12.42,11.5,12.08
BGL,2025-08-05,11.75,12.32,11.305,11.37
BGL,2025-08-06,11.19,11.47,9.75,9.96
BGL,2025-08-07,10.0,11.72,10.0,10.24
BGL,2025-08-08,10.43,13.7699,10.43,12.34
BGL,2025-08-11,12.85,14.77,12.06,12.87
BGL,2025-08-12,12.84,13.05,11.52,11.61
BGL,2025-08-13,11.65,12.43,11.37,11.63
BGL,2025-08-14,11.41,12.0,10.85,11.04
BGL,2025-08-15,10.97,11.3,10.62,10.72
BGL,2025-08-18,10.7,11.2,10.5462,10.94
BGL,2025-08-19,10.78,10.99,10.06,10.53
BGL,2025-08-20,10.32,10.6652,9.5001,9.76
BGL,2025-08-21,9.72,10.98,9.72,10.68
BGL,2025-08-22,10.6,10.6,10.0,10.6
BGL,2025-08-25,10.62,11.4793,10.2,10.22
BGL,2025-08-26,10.21,11.3,10.21,11.3
BGL,2025-08-27,11.3,11.3,10.37,10.915
BGL,2025-08-28,11.0,11.19,10.59,10.9
BGL,2025-08-29,10.62,11.06,10.59,10.81
BGL,2025-09-02,11.0,11.01,9.66,10.07
BGL,2025-09-03,10.24,10.24,9.5,9.65
BGL,2025-09-04,9.71,9.71,7.8,8.14
BGL,2025-09-05,8.21,8.645,8.17,8.29
BGL,2025-09-08,8.31,9.38,8.18,8.76
BGL,2025-09-09,8.67,9.15,8.28,8.31
BGL,2025-09-10,8.35,8.88,7.325,7.38
BGL,2025-09-11,7.38,7.71,7.0,7.23
BGL,2025-09-12,7.25,7.71,7.1,7.54
BGL,2025-09-15,7.5,9.74,7.42,9.72
BGL,2025-09-16,9.81,11.0,9.0054,9.99
BGL,2025-09-17,9.75,14.2,9.75,11.175
BGL,2025-09-18,11.5,11.96,10.2571,11.085
BGL,2025-09-19,10.5,11.0404,9.82,10.29
BGL,2025-09-22,10.31,10.51,9.6,9.73
BGL,2025-09-23,10.6,10.6,8.91,9.1
BGL,2025-09-24,9.31,9.4731,9.0,9.22
BGL,2025-09-25,9.39,10.6,9.39,10.32
BGL,2025-09-26,10.38,10.38,9.6295,9.9
BGL,2025-09-29,9.94,10.21,9.11,9.47
BGL,2025-09-30,9.47,9.53,9.15,9.28
BGL,2025-10-01,9.47,9.56,9.17,9.42
BGL,2025-10-02,9.78,9.78,9.15,9.25
BGL,2025-10-03,9.28,9.78,9.05,9.59
BGL,2025-10-06,9.98,10.25,9.3561,9.91
BGL,2025-10-07,9.96,10.9183,9.75,10.75
BGL,2025-10-08,10.64,11.59,10.3481,11.56
BGL,2025-10-09,11.5,11.5,10.4001,10.46
BGL,2025-10-10,10.68,11.0375,9.8,9.83
BGL,2025-10-13,9.82,10.67,9.42,10.57
BGL,2025-10-14,10.54,10.54,9.7,10.31
BGL,2025-10-15,10.31,10.325,9.81,10.155
BGL,2025-10-16,10.28,10.5761,9.695,10.01
BGL,2025-10-17,9.8,10.2,9.05,9.06
BGL,2025-10-20,9.16,9.2494,8.7,8.99
BGL,2025-10-21,8.99,8.99,8.04,8.11
BGL,2025-10-22,7.82,7.82,7.56,7.82
BGL,2025-10-23,7.99,8.08,7.55,7.71
BGL,2025-10-24,7.75,7.9999,7.5,7.51
BGL,2025-10-27,7.52,7.72,7.1,7.22
BGL,2025-10-28,7.11,7.3981,6.53,6.66
BGL,2025-10-29,6.7,6.909,6.52,6.75
BGL,2025-10-30,6.63,6.75,6.31,6.38
BGL,2025-10-31,6.36,6.61,6.1,6.325
BGL,2025-11-03,6.45,6.9178,6.3,6.87
BGL,2025-11-04,6.62,6.7499,5.85,5.88
BGL,2025-11-05,6.37,6.92,6.05,6.18
BGL,2025-11-06,6.44,6.85,6.14,6.33
BGL,2025-11-07,6.79,7.68,6.5409,7.2
BGL,2025-11-10,7.47,7.7064,6.52,6.56
BGL,2025-11-11,6.77,7.19,6.0707,6.18
BGL,2025-11-12,6.23,6.38,5.81,5.843
BGL,2025-11-13,6.1,6.52,5.77,5.81
BGL,2025-11-14,5.73,5.8,5.01,5.12
BGL,2025-11-17,5.21,5.64,4.67,4.78
BGL,2025-11-18,4.75,5.0886,4.59,5.04
BGL,2025-11-19,5.04,5.04,4.11,4.212
BGL,2025-11-20,4.26,4.3931,3.67,3.67
BGL,2025-11-21,3.75,3.75,3.15,3.26
BGL,2025-11-24,3.28,3.57,3.03,3.49
BGL,2025-11-25,3.48,3.4945,3.12,3.16
BGL,2025-11-26,3.22,3.7101,3.16,3.47
BGL,2025-11-28,3.6,3.9858,3.6,3.68
BGL,2025-12-01,3.85,4.86,3.7,4.15
BGL,2025-12-02,4.37,4.9788,4.06,4.57
BGL,2025-12-03,4.64,4.73,4.1,4.5
BGL,2025-12-04,4.62,4.6408,3.985,4.23
BGL,2025-12-05,4.8,4.8,4.0,4.08
BGL,2025-12-08,4.1,4.3,3.59,3.77
BGL,2025-12-09,3.99,4.0544,3.62,3.79
BGL,2025-12-10,3.77,3.77,3.37,3.415
BGL,2025-12-11,3.38,3.51,3.15,3.23
BGL,2025-12-12,3.23,3.265,2.95,3.09
