ticker,date,open,high,low,close
NAVN,2025-10-30,22.0,22.75,19.74,20.0
NAVN,2025-10-31,20.0,21.0,19.75,20.275
NAVN,2025-11-03,20.27,20.29,16.7801,17.13
NAVN,2025-11-04,16.97,19.14,16.01,18.89
NAVN,2025-11-05,18.84,19.75,17.55,17.7
NAVN,2025-11-06,17.78,18.395,17.3311,17.85
NAVN,2025-11-07,17.12,18.21,17.05,17.86
NAVN,2025-11-10,17.77,18.7452,17.47,18.01
NAVN,2025-11-11,17.99,18.08,17.02,17.17
NAVN,2025-11-12,17.145,18.08,17.145,18.02
NAVN,2025-11-13,18.02,18.02,16.9,17.235
NAVN,2025-11-14,17.0,17.19,16.25,16.82
NAVN,2025-11-17,16.77,17.0,14.65,15.02
NAVN,2025-11-18,14.69,15.75,14.69,15.1
NAVN,2025-11-19,15.11,15.486,13.84,14.12
NAVN,2025-11-20,14.44,15.211,14.15,14.21
NAVN,2025-11-21,14.0,15.14,14.0,14.965
NAVN,2025-11-24,15.77,16.45,15.0,15.2948
NAVN,2025-11-25,15.25,15.99,14.92,14.93
NAVN,2025-11-26,14.93,16.6899,14.93,16.35
NAVN,2025-11-28,16.77,17.75,16.68,16.69
NAVN,2025-12-01,16.57,16.829,15.45,15.62
NAVN,2025-12-02,15.56,15.91,14.96,15.77
NAVN,2025-12-03,15.61,15.93,14.99,15.75
NAVN,2025-12-04,15.56,16.085,14.54,14.66
NAVN,2025-12-05,14.52,14.8768,13.175,13.99
NAVN,2025-12-08,14.09,14.215,13.2,13.89
NAVN,2025-12-09,13.75,14.48,13.57,13.75
NAVN,2025-12-10,13.75,14.38,13.5,13.97
NAVN,2025-12-11,13.75,14.1,13.71,13.92
NAVN,2025-12-12,14.0,14.7123,13.95,14.55
