ticker,date,open,high,low,close
DMII,2025-12-04,9.86,9.88,9.86,9.88
DMII,2025-12-05,9.88,9.88,9.88,9.88
DMII,2025-12-08,9.88,9.89,9.87,9.88
DMII,2025-12-09,9.87,9.88,9.87,9.88
DMII,2025-12-10,9.88,9.89,9.875,9.88
DMII,2025-12-11,9.89,9.89,9.87,9.87
DMII,2025-12-12,9.88,9.89,9.87,9.87
